marca,modelo,precio,año,kilometros,combustible,transmision,potencia,fuente,carroceria
MERCEDES-BENZ,CLA,42776.0,2025.0,11702.0,Híbrido enchufable,Automatico,218.0,coches.net,berlina
MERCEDES-BENZ,GLA,45900.0,2025.0,2225.0,Diésel,Automatico,150.0,coches.net,utilitario
BMW,SERIE 5,17490.0,2016.0,235000.0,Diésel,Automatico,313.0,coches.net,berlina
JAGUAR,XF,16990.0,2016.0,210000.0,Diésel,Automatico,300.0,coches.net,berlina
TOYOTA,COROLLA,16990.0,2021.0,59990.0,Híbrido,Automatico,122.0,coches.net,berlina
VOLKSWAGEN,T-CROSS,16900.0,2023.0,63000.0,Gasolina,Automatico,110.0,coches.net,utilitario
OPEL,ASTRA,11400.0,2020.0,129560.0,Diésel,Manual,105.0,coches.net,berlina
AUDI,Q3,39950.0,2025.0,14692.0,Diésel,Automatico,150.0,coches.net,utilitario
RENAULT,CLIO,9480.0,2019.0,102581.0,Diésel,Manual,75.0,coches.net,berlina
AUDI,Q3,11200.0,2016.0,271000.0,Diésel,Manual,150.0,coches.net,utilitario
PEUGEOT,2008,6500.0,2015.0,94288.0,Gasolina,Manual,110.0,coches.net,utilitario
MAZDA,CX-5,28950.0,2023.0,27000.0,Híbrido,Manual,165.0,coches.net,utilitario
BMW,SERIE 2 GRAN TOURER,27990.0,2021.0,63000.0,Gasolina,Automatico,178.0,coches.net,utilitario
LAND-ROVER,FREELANDER,9990.0,2008.0,244000.0,Diésel,Automatico,160.0,coches.net,utilitario
CITROEN,C5,2800.0,2005.0,290000.0,Diésel,Manual,138.0,coches.net,berlina
MERCEDES-BENZ,CLASE S,73900.0,2023.0,107565.0,Diésel,Automatico,286.0,coches.net,berlina
TOYOTA,C-HR,17500.0,2019.0,116615.0,Híbrido,Automatico,122.0,coches.net,berlina
OPEL,CORSA,12500.0,2022.0,110985.0,Diésel,Manual,102.0,coches.net,berlina
OPEL,CORSA,13490.0,2022.0,49800.0,Diésel,Manual,102.0,coches.net,berlina
SEAT,ARONA,18490.0,2024.0,18500.0,Gasolina,Manual,115.0,coches.net,utilitario
VOLKSWAGEN,GOLF,21600.0,2018.0,108000.0,Gasolina,Manual,230.0,coches.net,berlina
MINI,MINI,13250.0,2017.0,78686.0,Diésel,Manual,95.0,coches.net,berlina
AUDI,A3,30990.0,2024.0,70050.0,Híbrido,Automatico,150.0,coches.net,berlina
AUDI,Q3,37390.0,2023.0,20525.0,Híbrido enchufable,Automatico,245.0,coches.net,utilitario
MERCEDES-BENZ,VIANO,12999.0,2008.0,229000.0,Diésel,Automatico,204.0,coches.net,utilitario
TOYOTA,C-HR,31990.0,2025.0,3032.0,Híbrido,Automatico,140.0,coches.net,utilitario
VOLKSWAGEN,T-ROC,23900.0,2020.0,90755.0,Gasolina,Automatico,150.0,coches.net,utilitario
TOYOTA,RAV4,28900.0,2021.0,51126.0,Híbrido,Automatico,222.0,coches.net,utilitario
JEEP,RENEGADE,16995.0,2023.0,80000.0,Diésel,Manual,130.0,coches.net,utilitario
KIA,PICANTO,13900.0,2021.0,8999.0,Gasolina,Automatico,84.0,coches.net,berlina
HONDA,CIVIC,23499.0,2019.0,114000.0,Gasolina,Automatico,182.0,coches.net,berlina
TOYOTA,YARIS,22600.0,2025.0,8116.0,Híbrido,Automatico,116.0,coches.net,berlina
RENAULT,SCÉNIC,4500.0,2008.0,176000.0,Diésel,Manual,105.0,coches.net,utilitario
AUDI,A3,80900.0,2026.0,80.0,Gasolina,Automatico,400.0,coches.net,berlina
OPEL,CORSA,11099.0,2022.0,42638.0,Gasolina,Manual,75.0,coches.net,berlina
NISSAN,QASHQAI,19000.0,2022.0,120737.0,Híbrido,Automatico,158.0,coches.net,utilitario
PEUGEOT,508,12990.0,2019.0,130331.0,Diésel,Automatico,130.0,coches.net,berlina
CITROEN,C3,9499.0,2019.0,140000.0,Diésel,Manual,99.0,coches.net,berlina
PEUGEOT,308,12500.0,2021.0,103309.0,Diésel,Manual,100.0,coches.net,berlina
VOLKSWAGEN,GOLF,12650.0,2018.0,119950.0,Diésel,Manual,115.0,coches.net,berlina
FORD,MUSTANG MACH-E,55900.0,2022.0,3928.0,Eléctrico,Automatico,351.0,coches.net,utilitario
HYUNDAI,IONIQ 5,36900.0,2023.0,319.0,Eléctrico,Automatico,229.0,coches.net,utilitario
NISSAN,ARIYA,40500.0,2022.0,7070.0,Eléctrico,Automatico,242.0,coches.net,utilitario
MINI,COOPER,31900.0,2024.0,22665.0,Gasolina,Automatico,204.0,coches.net,berlina
AUDI,A4,20990.0,2021.0,137558.0,Híbrido,Automatico,163.0,coches.net,berlina
PEUGEOT,2008,13400.0,2021.0,33349.0,Gasolina,Manual,100.0,coches.net,utilitario
HYUNDAI,I20,15200.0,2021.0,60670.0,Híbrido,Manual,100.0,coches.net,berlina
NISSAN,JUKE,18990.0,2024.0,35725.0,Gasolina,Automatico,114.0,coches.net,utilitario
BMW,X3,44900.0,2024.0,25642.0,Híbrido,Automatico,150.0,coches.net,utilitario
OPEL,CORSA,4800.0,2011.0,120000.0,Gasolina,Manual,85.0,coches.net,berlina
MINI,COUNTRYMAN,16900.0,2019.0,70868.0,Gasolina,Manual,136.0,coches.net,berlina
VOLKSWAGEN,POLO,14500.0,2021.0,92912.0,Gasolina,Manual,95.0,coches.net,berlina
MINI,COUNTRYMAN,21750.0,2022.0,75000.0,Gasolina,Automatico,136.0,coches.net,berlina
VOLKSWAGEN,POLO,13700.0,2022.0,115892.0,Gasolina,Manual,95.0,coches.net,berlina
OPEL,CORSA,11400.0,2021.0,14089.0,Gasolina,Manual,75.0,coches.net,berlina
OPEL,CORSA,11900.0,2023.0,83000.0,Gasolina,Manual,100.0,coches.net,berlina
KIA,CEED,11990.0,2020.0,103221.0,Gasolina,Manual,120.0,coches.net,berlina
CITROEN,BERLINGO,17990.0,2023.0,47878.0,Diésel,Manual,102.0,coches.net,utilitario
MERCEDES-BENZ,CLASE X,45990.0,2019.0,49047.0,Diésel,Automatico,190.0,coches.net,pick up
MERCEDES-BENZ,CLASE A,33990.0,2024.0,9000.0,Híbrido enchufable,Automatico,218.0,coches.net,berlina
SEAT,LEÓN,11490.0,2021.0,180479.0,Diésel,Manual,115.0,coches.net,berlina
MINI,MINI,20900.0,2022.0,39000.0,Gasolina,Automatico,136.0,coches.net,berlina
FORD,KUGA,19900.0,2022.0,57511.0,Gasolina,Manual,150.0,coches.net,utilitario
MAZDA,CX-60,53990.0,2025.0,14017.0,Híbrido enchufable,Automatico,327.0,coches.net,utilitario
MG,MG3,17990.0,2025.0,6666.0,Gasolina,Manual,116.0,coches.net,berlina
CITROEN,C3,3499.0,2007.0,130000.0,Diésel,Manual,70.0,coches.net,berlina
SKODA,KAROQ,25600.0,2024.0,22750.0,Gasolina,Manual,110.0,coches.net,utilitario
FORD,FIESTA,12490.0,2019.0,68712.0,Gasolina,Manual,100.0,coches.net,berlina
VOLVO,V40 CROSS COUNTRY,14500.0,2016.0,154900.0,Diésel,Manual,150.0,coches.net,berlina
VOLKSWAGEN,GOLF,15990.0,2021.0,120807.0,Híbrido,Automatico,110.0,coches.net,berlina
VOLVO,XC60,32990.0,2023.0,99990.0,Híbrido,Automatico,197.0,coches.net,utilitario
SEAT,LEÓN,11990.0,2012.0,86000.0,Diésel,Manual,105.0,coches.net,berlina
CITROEN,C3 AIRCROSS,12990.0,2019.0,59000.0,Gasolina,Manual,110.0,coches.net,utilitario
SEAT,IBIZA,19990.0,2024.0,21564.0,Gasolina,Manual,115.0,coches.net,berlina
SEAT,IBIZA,17490.0,2024.0,19000.0,Gasolina,Manual,115.0,coches.net,berlina
MERCEDES-BENZ,CLASE E,29450.0,2017.0,244698.0,Gasolina,Automatico,401.0,coches.net,berlina
MAZDA,CX-5,17500.0,2022.0,213484.0,Gasolina,Automatico,165.0,coches.net,utilitario
VOLKSWAGEN,GOLF,26890.0,2025.0,19058.0,Diésel,Manual,116.0,coches.net,berlina
HYUNDAI,I30,11900.0,2019.0,64028.0,Gasolina,Manual,100.0,coches.net,berlina
PEUGEOT,E-208,18490.0,2022.0,28199.0,Eléctrico,Automatico,136.0,coches.net,berlina
CITROEN,Ë-C4,16990.0,2021.0,54000.0,Eléctrico,Automatico,136.0,coches.net,berlina
DACIA,SANDERO,12990.0,2019.0,78031.0,Diésel,Manual,95.0,coches.net,berlina
VOLKSWAGEN,GOLF SPORTSVAN,17290.0,2016.0,102031.0,Gasolina,Automatico,150.0,coches.net,utilitario
PEUGEOT,3008 HYBRID,22490.0,2024.0,18658.0,Híbrido,Automatico,136.0,coches.net,utilitario
SEAT,IBIZA,3499.0,2007.0,262000.0,Diésel,Manual,80.0,coches.net,berlina
TOYOTA,COROLLA,19499.0,2022.0,75000.0,Híbrido,Automatico,122.0,coches.net,berlina
SEAT,IBIZA,3999.0,2008.0,223000.0,Diésel,Manual,90.0,coches.net,berlina
SKODA,KAROQ,14990.0,2020.0,169905.0,Diésel,Automatico,150.0,coches.net,utilitario
AUDI,A3,18990.0,2020.0,79000.0,Híbrido enchufable,Automatico,204.0,coches.net,berlina
CITROEN,C4 CACTUS,9490.0,2020.0,110000.0,Gasolina,Manual,110.0,coches.net,berlina
VOLKSWAGEN,CARAVELLE,25990.0,2021.0,127543.0,Diésel,Manual,110.0,coches.net,utilitario
KIA,STONIC,16480.0,2023.0,17571.0,Híbrido,Manual,100.0,coches.net,utilitario
PEUGEOT,3008 HYBRID,16990.0,2022.0,140791.0,Híbrido enchufable,Automatico,300.0,coches.net,utilitario
MAZDA,CX-5,20400.0,2020.0,124988.0,Diésel,Manual,150.0,coches.net,utilitario
BMW,SERIE 1,18489.0,2019.0,79119.0,Diésel,Manual,116.0,coches.net,berlina
DFSK,F5,20990.0,2024.0,18721.0,Gasolina,Automatico,137.0,coches.net,utilitario
TOYOTA,C-HR,18490.0,2020.0,124971.0,Híbrido,Automatico,122.0,coches.net,berlina
MITSUBISHI,SPACE STAR,13499.0,2023.0,7578.0,Gasolina,Manual,71.0,coches.net,berlina
KIA,CEED,17000.0,2023.0,75025.0,Híbrido,Manual,136.0,coches.net,berlina
KIA,CEED,15490.0,2020.0,73649.0,Gasolina,Manual,100.0,coches.net,berlina
AUDI,A3,27990.0,2025.0,10000.0,Gasolina,Automatico,116.0,coches.net,berlina
LAND-ROVER,RANGE ROVER SPORT,249990.0,2025.0,2500.0,Híbrido,Automatico,635.0,coches.net,utilitario
RENAULT,MÉGANE,12897.0,2021.0,162700.0,Diésel,Manual,115.0,coches.net,berlina
FORD,MONDEO,14699.0,2019.0,152702.0,Diésel,Automatico,150.0,coches.net,berlina
VOLVO,V60 CROSS COUNTRY,39900.0,2023.0,27231.0,Híbrido,Automatico,197.0,coches.net,berlina
VOLVO,XC40,19990.0,2019.0,130238.0,Gasolina,Automatico,163.0,coches.net,utilitario
SEAT,IBIZA,19900.0,2025.0,500.0,Gasolina,Manual,115.0,coches.net,berlina
RENAULT,CLIO,7499.0,2012.0,90700.0,Gasolina,Manual,105.0,coches.net,berlina
VOLVO,XC40,24990.0,2023.0,98000.0,Híbrido enchufable,Automatico,211.0,coches.net,utilitario
DACIA,JOGGER,19900.0,2025.0,39288.0,Gasolina,Manual,110.0,coches.net,berlina
DR AUTOMOBILES,DR 5.0,13790.0,2022.0,97305.0,Gasolina,Manual,116.0,coches.net,utilitario
BMW,SERIE 5,14390.0,2017.0,169000.0,Diésel,Automatico,150.0,coches.net,berlina
PEUGEOT,PARTNER,8900.0,2016.0,249229.0,Diésel,Manual,100.0,coches.net,utilitario
CITROEN,C4,7490.0,2015.0,140000.0,Diésel,Manual,99.0,coches.net,berlina
SEAT,IBIZA,15999.0,2025.0,25000.0,Gasolina,Manual,115.0,coches.net,berlina
SEAT,IBIZA,18690.0,2025.0,15470.0,Gasolina,Manual,115.0,coches.net,berlina
BMW,X6,49900.0,2020.0,183500.0,Diésel,Automatico,400.0,coches.net,utilitario
PEUGEOT,RIFTER,15990.0,2020.0,99000.0,Diésel,Manual,130.0,coches.net,utilitario
KIA,STONIC,14290.0,2023.0,32192.0,Gasolina,Manual,84.0,coches.net,utilitario
SEAT,ARONA,13790.0,2022.0,134000.0,Gasolina,Manual,110.0,coches.net,utilitario
MERCEDES-BENZ,CLASE CLA,16000.0,2015.0,180000.0,Diésel,Automatico,177.0,coches.net,berlina
RENAULT,CAPTUR,14790.0,2023.0,85000.0,Gasolina,Manual,90.0,coches.net,utilitario
BMW,SERIE 5,18990.0,2015.0,106300.0,Diésel,Automatico,190.0,coches.net,berlina
SUZUKI,VITARA,23500.0,2022.0,31638.0,Híbrido,Automatico,116.0,coches.net,utilitario
PEUGEOT,RIFTER,17390.0,2022.0,58812.0,Diésel,Manual,100.0,coches.net,utilitario
SEAT,LEÓN,20499.0,2020.0,85900.0,Gasolina,Manual,150.0,coches.net,berlina
SEAT,ATECA,24359.0,2022.0,24243.0,Gasolina,Automatico,150.0,coches.net,utilitario
VOLVO,XC40,24400.0,2021.0,106620.0,Híbrido enchufable,Automatico,211.0,coches.net,utilitario
KIA,XCEED,20200.0,2022.0,64270.0,Híbrido enchufable,Automatico,141.0,coches.net,utilitario
CITROEN,C3,9590.0,2020.0,45106.0,Gasolina,Manual,83.0,coches.net,berlina
PEUGEOT,308,14990.0,2021.0,57000.0,Gasolina,Manual,110.0,coches.net,berlina
OMODA,5,22670.0,2025.0,17396.0,Gasolina,Automatico,147.0,coches.net,utilitario
OMODA,5,22670.0,2025.0,12737.0,Gasolina,Automatico,147.0,coches.net,utilitario
JEEP,COMPASS,19990.0,2021.0,31000.0,Gasolina,Automatico,150.0,coches.net,utilitario
HYUNDAI,KONA,15990.0,2022.0,26000.0,Gasolina,Manual,120.0,coches.net,utilitario
HYUNDAI,KONA,15990.0,2022.0,26000.0,Gasolina,Manual,120.0,coches.net,utilitario
NISSAN,QASHQAI+2,9990.0,2009.0,70000.0,Gasolina,Manual,140.0,coches.net,utilitario
CUPRA,FORMENTOR,24990.0,2021.0,164126.0,Gasolina,Automatico,310.0,coches.net,utilitario
VOLVO,XC60,32500.0,2019.0,136425.0,Diésel,Automatico,190.0,coches.net,utilitario
VOLKSWAGEN,PASSAT,19900.0,2022.0,145000.0,Diésel,Automatico,150.0,coches.net,berlina
NISSAN,QASHQAI,15490.0,2018.0,61640.0,Diésel,Manual,115.0,coches.net,berlina
VOLKSWAGEN,GOLF,20300.0,2021.0,40668.0,Diésel,Manual,115.0,coches.net,berlina
KIA,STONIC,12999.0,2019.0,112312.0,Gasolina,Manual,100.0,coches.net,utilitario
PEUGEOT,5008,9499.0,2015.0,154793.0,Diésel,Manual,150.0,coches.net,utilitario
HYUNDAI,SANTA FE,17900.0,2015.0,174393.0,Diésel,Manual,150.0,coches.net,utilitario
BMW,X3,41999.0,2020.0,85000.0,Diésel,Automatico,326.0,coches.net,utilitario
FORD,PUMA,22900.0,2024.0,14000.0,Híbrido,Manual,155.0,coches.net,utilitario
BMW,SERIE 4,24990.0,2015.0,200000.0,Diésel,Automatico,258.0,coches.net,berlina
RENAULT,MÉGANE,17990.0,2020.0,75206.0,Diésel,Manual,115.0,coches.net,berlina
RENAULT,MÉGANE,9300.0,2011.0,145056.0,Gasolina,Automatico,140.0,coches.net,berlina
RENAULT,CAPTUR,11990.0,2021.0,146700.0,Gas,Manual,100.0,coches.net,utilitario
MERCEDES-BENZ,GLC COUPÉ,43890.0,2021.0,36000.0,Diésel,Automatico,163.0,coches.net,utilitario
MAZDA,CX-5,14800.0,2016.0,146500.0,Diésel,Automatico,150.0,coches.net,utilitario
VOLKSWAGEN,T-ROC,20990.0,2024.0,86363.0,Gasolina,Manual,115.0,coches.net,utilitario
AUDI,A6,36950.0,2021.0,88000.0,Híbrido enchufable,Automatico,367.0,coches.net,berlina
VOLKSWAGEN,GOLF,29490.0,2022.0,85000.0,Gasolina,Automatico,245.0,coches.net,berlina
AUDI,A6,36950.0,2020.0,109000.0,Híbrido enchufable,Automatico,367.0,coches.net,berlina
BMW,X6,87900.0,2020.0,94562.0,Gasolina,Automatico,625.0,coches.net,utilitario
VOLVO,XC60,32990.0,2022.0,91224.0,Híbrido enchufable,Automatico,350.0,coches.net,utilitario
VOLVO,XC60,34990.0,2021.0,66928.0,Híbrido,Automatico,197.0,coches.net,utilitario
PEUGEOT,3008,19890.0,2021.0,67024.0,Diésel,Manual,130.0,coches.net,utilitario
SKODA,KAROQ,15990.0,2022.0,182500.0,Diésel,Automatico,150.0,coches.net,utilitario
AUDI,A4,38950.0,2018.0,104020.0,Gasolina,Automatico,354.0,coches.net,berlina
PEUGEOT,RIFTER,16499.0,2019.0,72010.0,Diésel,Manual,100.0,coches.net,utilitario
MERCEDES-BENZ,CLASE C,35890.0,2022.0,30909.0,Híbrido,Automatico,204.0,coches.net,berlina
BMW,X2,48990.0,2025.0,30000.0,Diésel,Automatico,150.0,coches.net,utilitario
BMW,X6,89000.0,2021.0,74000.0,Gasolina,Automatico,625.0,coches.net,utilitario
VOLVO,XC60,32990.0,2022.0,91224.0,Híbrido enchufable,Automatico,350.0,coches.net,utilitario
VOLVO,XC60,34990.0,2021.0,66928.0,Híbrido,Automatico,197.0,coches.net,utilitario
MERCEDES-BENZ,CLASE A,26990.0,2020.0,86208.0,Diésel,Automatico,150.0,coches.net,berlina
AUDI,A4,9900.0,2008.0,131000.0,Gasolina,Automatico,180.0,coches.net,berlina
FORD,KUGA,11980.0,2018.0,128885.0,Diésel,Manual,120.0,coches.net,utilitario
MERCEDES-BENZ,GLE,49890.0,2020.0,130000.0,Híbrido enchufable,Automatico,320.0,coches.net,utilitario
AUDI,Q8,54890.0,2021.0,113000.0,Híbrido,Automatico,231.0,coches.net,utilitario
BMW,SERIE 2 ACTIVE TOURER,28490.0,2023.0,42031.0,Gasolina,Automatico,136.0,coches.net,utilitario
CITROEN,C3 AIRCROSS,11999.0,2021.0,25972.0,Gasolina,Manual,110.0,coches.net,utilitario
PEUGEOT,508,8500.0,2015.0,180000.0,Diésel,Manual,140.0,coches.net,berlina
SKODA,OCTAVIA,8590.0,2011.0,109154.0,Diésel,Manual,105.0,coches.net,berlina
SEAT,IBIZA,10290.0,2014.0,84780.0,Gasolina,Manual,105.0,coches.net,berlina
CITROEN,GRAND C4 PICASSO,10890.0,2016.0,103000.0,Diésel,Manual,120.0,coches.net,utilitario
PEUGEOT,2008,9200.0,2021.0,274000.0,Diésel,Manual,110.0,coches.net,utilitario
CITROEN,C3,10399.0,2019.0,49498.0,Gasolina,Automatico,110.0,coches.net,berlina
MAZDA,MAZDA3,24999.0,2023.0,19223.0,Híbrido,Manual,186.0,coches.net,berlina
SEAT,IBIZA,5500.0,2009.0,190000.0,Diésel,Manual,90.0,coches.net,berlina
MERCEDES-BENZ,CLASE B,10990.0,2016.0,180000.0,Diésel,Manual,109.0,coches.net,utilitario
FORD,KUGA,23900.0,2023.0,35000.0,Híbrido,Automatico,190.0,coches.net,utilitario
MERCEDES-BENZ,CLASE B,14990.0,2015.0,175000.0,Diésel,Automatico,136.0,coches.net,utilitario
PEUGEOT,2008,8800.0,2015.0,119000.0,Gasolina,Manual,82.0,coches.net,utilitario
FORD,KUGA,21990.0,2022.0,87214.0,Híbrido,Automatico,190.0,coches.net,utilitario
KIA,VENGA,9299.0,2016.0,68321.0,Gasolina,Manual,90.0,coches.net,utilitario
PEUGEOT,308,16000.0,2022.0,85112.0,Diésel,Automatico,130.0,coches.net,berlina
SEAT,ALTEA,5500.0,2008.0,169000.0,Diésel,Manual,105.0,coches.net,utilitario
AUDI,Q5,33900.0,2020.0,111000.0,Diésel,Automatico,190.0,coches.net,utilitario
MITSUBISHI,L200,23990.0,2021.0,122000.0,Diésel,Manual,150.0,coches.net,pick up
VOLKSWAGEN,TAIGO,20990.0,2023.0,59000.0,Gasolina,Automatico,110.0,coches.net,utilitario
TOYOTA,AVENSIS,14990.0,2016.0,94000.0,Diésel,Manual,143.0,coches.net,berlina
PEUGEOT,3008 HYBRID,19850.0,2022.0,30386.0,Híbrido enchufable,Automatico,225.0,coches.net,utilitario
NISSAN,QASHQAI,9890.0,2017.0,235700.0,Diésel,Manual,110.0,coches.net,berlina
PEUGEOT,3008,21500.0,2022.0,50000.0,Diésel,Automatico,130.0,coches.net,utilitario
SEAT,LEÓN,19500.0,2024.0,10132.0,Gasolina,Manual,116.0,coches.net,berlina
RENAULT,CLIO,5900.0,2007.0,119390.0,Gasolina,Manual,100.0,coches.net,berlina
VOLKSWAGEN,TIGUAN,24990.0,2022.0,81961.0,Híbrido enchufable,Automatico,245.0,coches.net,utilitario
VOLKSWAGEN,TIGUAN,48990.0,2023.0,44500.0,Gasolina,Automatico,320.0,coches.net,utilitario
KIA,XCEED,24990.0,2023.0,9152.0,Híbrido enchufable,Automatico,141.0,coches.net,utilitario
HYUNDAI,KONA,21190.0,2021.0,27242.0,Híbrido,Automatico,141.0,coches.net,utilitario
MG,MG3,14400.0,2025.0,18576.0,Gasolina,Manual,116.0,coches.net,berlina
MG,MG3,14400.0,2025.0,16555.0,Gasolina,Manual,116.0,coches.net,berlina
MG,MG3,14400.0,2025.0,15832.0,Gasolina,Manual,116.0,coches.net,berlina
MERCEDES-BENZ,CLASE GLC,33100.0,2020.0,61166.0,Diésel,Automatico,163.0,coches.net,utilitario
VOLVO,V60,29990.0,2023.0,92397.0,Híbrido,Automatico,197.0,coches.net,berlina
MERCEDES-BENZ,CLASE C,74900.0,2023.0,16137.0,Híbrido,Automatico,408.0,coches.net,berlina
MERCEDES-BENZ,CLASE T,25890.0,2023.0,56306.0,Diésel,Automatico,116.0,coches.net,utilitario
MINI,MINI,15400.0,2019.0,78000.0,Gasolina,Manual,102.0,coches.net,berlina
MERCEDES-BENZ,CLASE T,26990.0,2023.0,12019.0,Diésel,Manual,116.0,coches.net,utilitario
AUDI,A4,27900.0,2020.0,85000.0,Diésel,Automatico,190.0,coches.net,berlina
TOYOTA,COROLLA,25990.0,2025.0,9084.0,Híbrido,Automatico,140.0,coches.net,berlina
LAND-ROVER,DISCOVERY,24890.0,2019.0,122470.0,Diésel,Automatico,240.0,coches.net,utilitario
TOYOTA,HILUX,34900.0,2021.0,35000.0,Diésel,Manual,150.0,coches.net,pick up
SUZUKI,VITARA,17990.0,2021.0,65222.0,Híbrido,Manual,129.0,coches.net,utilitario
OMODA,5,25990.0,2024.0,18409.0,Gasolina,Automatico,185.0,coches.net,utilitario
BMW,SERIE 3,39990.0,2025.0,29413.0,Híbrido,Automatico,150.0,coches.net,berlina
VOLVO,XC60,34990.0,2021.0,66928.0,Híbrido,Automatico,197.0,coches.net,utilitario
FORD,FOCUS,12000.0,2021.0,126270.0,Diésel,Automatico,120.0,coches.net,berlina
MASERATI,GHIBLI,48990.0,2018.0,46230.0,Gasolina,Automatico,430.0,coches.net,berlina
JAGUAR,E-PACE,49900.0,2025.0,3611.0,Híbrido enchufable,Automatico,309.0,coches.net,utilitario
BMW,X2,29900.0,2022.0,30645.0,Híbrido enchufable,Automatico,220.0,coches.net,utilitario
PEUGEOT,3008,17990.0,2021.0,62967.0,Diésel,Manual,130.0,coches.net,utilitario
MINI,COUNTRYMAN,9500.0,2014.0,200000.0,Diésel,Manual,112.0,coches.net,berlina
SEAT,ATECA,22900.0,2021.0,89500.0,Diésel,Automatico,150.0,coches.net,utilitario
VOLKSWAGEN,GOLF,25000.0,2025.0,49000.0,Gasolina,Manual,115.0,coches.net,berlina
TOYOTA,COROLLA,31890.0,2026.0,1130.0,Híbrido,Automatico,140.0,coches.net,berlina
SMART,FORTWO,10650.0,2015.0,52000.0,Gasolina,Automatico,71.0,coches.net,berlina
MINI,COUNTRYMAN,14950.0,2018.0,99950.0,Gasolina,Automatico,192.0,coches.net,berlina
MINI,COUNTRYMAN,14950.0,2018.0,99950.0,Gasolina,Automatico,192.0,coches.net,berlina
VOLKSWAGEN,POLO,15590.0,2022.0,68163.0,Gasolina,Manual,95.0,coches.net,berlina
AUDI,A5,31990.0,2020.0,120000.0,Diésel,Automatico,190.0,coches.net,berlina
VOLKSWAGEN,TAIGO,18709.0,2023.0,64305.0,Gasolina,Manual,110.0,coches.net,utilitario
VOLKSWAGEN,TAIGO,18809.0,2023.0,59116.0,Gasolina,Manual,95.0,coches.net,utilitario
VOLKSWAGEN,TAIGO,18910.0,2023.0,64252.0,Gasolina,Manual,95.0,coches.net,utilitario
MG,MG3,14790.0,2025.0,5982.0,Gasolina,Manual,116.0,coches.net,berlina
MG,MG3,14390.0,2025.0,8399.0,Gasolina,Manual,116.0,coches.net,berlina
FIAT,500,11900.0,2022.0,36800.0,Híbrido,Manual,70.0,coches.net,berlina
FIAT,500,8900.0,2021.0,65000.0,Híbrido,Manual,70.0,coches.net,berlina
FIAT,500,11690.0,2023.0,43765.0,Híbrido,Manual,70.0,coches.net,berlina
MERCEDES-BENZ,GLB,49000.0,2023.0,88656.0,Diésel,Automatico,190.0,coches.net,utilitario
AUDI,A3,35900.0,2025.0,30828.0,Diésel,Automatico,150.0,coches.net,berlina
BMW,SERIE 2 GRAN TOURER,14990.0,2021.0,140000.0,Diésel,Manual,116.0,coches.net,utilitario
CITROEN,C4 CACTUS,9490.0,2016.0,74000.0,Diésel,Manual,100.0,coches.net,berlina
KIA,PICANTO,15485.0,2024.0,11049.0,Gasolina,Manual,63.0,coches.net,berlina
OPEL,ASTRA,10950.0,2020.0,71900.0,Gasolina,Manual,110.0,coches.net,berlina
HONDA,CIVIC,21990.0,2017.0,65697.0,Gasolina,Automatico,182.0,coches.net,berlina
CUPRA,FORMENTOR,27990.0,2022.0,23815.0,Diésel,Automatico,150.0,coches.net,utilitario
FORD,FOCUS,3900.0,2006.0,177533.0,Gasolina,Manual,115.0,coches.net,berlina
NISSAN,JUKE,20990.0,2024.0,2.0,Gasolina,Manual,114.0,coches.net,utilitario
MAZDA,CX-5,26900.0,2023.0,68113.0,Gasolina,Manual,165.0,coches.net,utilitario
MERCEDES-BENZ,CLASE GLC,24990.0,2017.0,150000.0,Diésel,Automatico,204.0,coches.net,utilitario
BMW,SERIE 1,47890.0,2025.0,6648.0,Gasolina,Automatico,300.0,coches.net,berlina
MINI,COUNTRYMAN,15990.0,2019.0,138609.0,Diésel,Manual,116.0,coches.net,berlina
HYUNDAI,I30,14990.0,2019.0,67555.0,Gasolina,Manual,120.0,coches.net,berlina
SKODA,FABIA,15090.0,2023.0,11816.0,Gasolina,Manual,95.0,coches.net,berlina
RENAULT,SCÉNIC,4000.0,2006.0,209000.0,Diésel,Manual,130.0,coches.net,utilitario
AUDI,A5,24399.0,2019.0,58076.0,Gasolina,Automatico,150.0,coches.net,berlina
FIAT,PANDA,12950.0,2024.0,39485.0,Híbrido,Manual,70.0,coches.net,berlina
AUDI,Q8,58990.0,2021.0,68000.0,Híbrido enchufable,Automatico,381.0,coches.net,utilitario
TOYOTA,C-HR,26490.0,2022.0,72864.0,Híbrido,Automatico,184.0,coches.net,berlina
TOYOTA,C-HR,26490.0,2022.0,76238.0,Híbrido,Automatico,184.0,coches.net,berlina
JEEP,COMPASS,15490.0,2019.0,51974.0,Gasolina,Manual,140.0,coches.net,utilitario
TOYOTA,AURIS,6999.0,2008.0,162000.0,Diésel,Manual,177.0,coches.net,berlina
SEAT,ATECA,20990.0,2022.0,40961.0,Gasolina,Manual,150.0,coches.net,utilitario
BMW,X1,19290.0,2018.0,104972.0,Diésel,Manual,150.0,coches.net,utilitario
KIA,CARNIVAL,6499.0,2010.0,229000.0,Diésel,Automatico,185.0,coches.net,utilitario
VOLVO,XC60,32990.0,2022.0,91224.0,Híbrido enchufable,Automatico,350.0,coches.net,utilitario
VOLVO,XC60,34990.0,2021.0,66928.0,Híbrido,Automatico,197.0,coches.net,utilitario
